transaction_id,customer_id,merchant_id,amount,payment_method,bank,failure_reason,failure_category,attempt_count,previous_success_count,previous_failure_count,preferred_payment_method,customer_tenure_days,customer_value_segment,hour_of_day,day_of_week,merchant_category,checkout_abandoned,checkout_duration_seconds,device_type,historical_avg_order_value,recovery_action,recovery_success,recovery_delay_minutes,recovered_amount
tx_rec_130655,cust_13728,mer_166,7599.25,UPI,HDFC Bank,BANK_SERVER_DOWN,TECHNICAL_TIMEOUT,1,20,5,UPI,134,GROWTH,8,2,EdTech & Learning,0,251,DESKTOP,6551.15,UPI_INTENT_FALLBACK,1,0.5,7599.25
tx_rec_130656,cust_13490,mer_215,31178.93,CARD,State Bank of India,OTP_FAILED,AUTHENTICATION,1,17,5,CARD,236,VIP,13,5,EdTech & Learning,0,68,MOBILE_ANDROID,28518.11,SMART_PAYLINK_1CLICK,1,7.1,31178.93
tx_rec_130657,cust_12770,mer_159,1464.93,UPI,HDFC Bank,UPI_PIN_FAILED,AUTHENTICATION,1,4,9,UPI,109,STANDARD,9,3,Travel & Hospitality,0,189,MOBILE_IOS,2754.74,SMART_PAYLINK_1CLICK,1,5.0,1464.93
tx_rec_130658,cust_15938,mer_202,21570.63,UPI,HDFC Bank,UPI_TIMEOUT,TECHNICAL_TIMEOUT,3,27,2,UPI,101,GROWTH,17,6,Travel & Hospitality,0,110,MOBILE_IOS,12487.64,UPI_INTENT_FALLBACK,0,0.0,0.0
tx_rec_130659,cust_17054,mer_125,1349.32,UPI,Yes Bank,UPI_PIN_FAILED,AUTHENTICATION,1,10,9,UPI,94,STANDARD,23,0,SaaS & Cloud Services,0,61,MOBILE_ANDROID,1380.86,SMART_PAYLINK_1CLICK,1,19.4,1349.32
tx_rec_130660,cust_17073,mer_150,2845.92,UPI,HDFC Bank,INSUFFICIENT_FUNDS,FINANCIAL_LIMIT,1,7,7,UPI,124,STANDARD,18,0,Quick Commerce & Food,0,165,MOBILE_ANDROID,5636.17,TIMED_SMART_RETRY,1,198.8,2845.92
tx_rec_130661,cust_17206,mer_147,10162.56,CARD,State Bank of India,BANK_DECLINED,FINANCIAL_LIMIT,1,7,6,CARD,80,GROWTH,19,4,EdTech & Learning,0,59,MOBILE_ANDROID,18008.68,TIMED_SMART_RETRY,1,313.6,10162.56
tx_rec_130662,cust_16472,mer_247,6177.22,UPI,State Bank of India,BANK_SERVER_DOWN,TECHNICAL_TIMEOUT,1,5,7,UPI,1413,STANDARD,17,2,SaaS & Cloud Services,0,100,MOBILE_ANDROID,7620.24,SMART_PAYLINK_1CLICK,1,1.1,6177.22
tx_rec_130663,cust_13473,mer_243,2880.66,MANDATE,Kotak Mahindra Bank,INSUFFICIENT_FUNDS,FINANCIAL_LIMIT,2,7,5,MANDATE,739,STANDARD,15,6,SaaS & Cloud Services,0,132,MOBILE_ANDROID,2015.53,UPI_INTENT_FALLBACK,1,3.9,2880.66
tx_rec_130664,cust_10319,mer_211,2675.31,UPI,State Bank of India,UPI_TIMEOUT,TECHNICAL_TIMEOUT,1,3,7,UPI,24,STANDARD,8,2,Utilities & Telecom,0,176,MOBILE_ANDROID,2774.56,SMART_PAYLINK_1CLICK,1,13.0,2675.31
tx_rec_130665,cust_11007,mer_132,12660.53,UPI,ICICI Bank,INSUFFICIENT_FUNDS,FINANCIAL_LIMIT,1,21,7,UPI,13,GROWTH,13,5,SaaS & Cloud Services,0,545,MOBILE_ANDROID,11220.35,INCENTIVIZED_DUNNING,1,10.0,12027.5
tx_rec_130666,cust_12243,mer_193,3915.69,UPI,HDFC Bank,BANK_SERVER_DOWN,TECHNICAL_TIMEOUT,4,7,7,UPI,22,STANDARD,16,6,EdTech & Learning,0,72,MOBILE_ANDROID,5920.72,TIMED_SMART_RETRY,0,0.0,0.0
tx_rec_130667,cust_14818,mer_195,21126.56,CARD,HDFC Bank,CHECKOUT_ABANDONED,INTENT_ABANDONMENT,1,7,7,NET_BANKING,240,GROWTH,16,2,Quick Commerce & Food,1,51,MOBILE_ANDROID,18357.83,WHATSAPP_CONCIERGE,1,2.0,21126.56
tx_rec_130668,cust_15833,mer_184,4392.9,UPI,State Bank of India,BANK_SERVER_DOWN,TECHNICAL_TIMEOUT,1,1,9,UPI,84,STANDARD,17,5,SaaS & Cloud Services,0,440,MOBILE_ANDROID,7240.98,UPI_INTENT_FALLBACK,1,1.9,4392.9
tx_rec_130669,cust_15646,mer_189,4675.67,CARD,State Bank of India,BANK_DECLINED,FINANCIAL_LIMIT,2,6,1,UPI,75,STANDARD,13,4,E-Commerce & Retail,0,165,DESKTOP,5129.69,TIMED_SMART_RETRY,1,246.5,4675.67
tx_rec_130670,cust_11293,mer_224,3913.39,UPI,State Bank of India,BANK_SERVER_DOWN,TECHNICAL_TIMEOUT,2,13,2,UPI,230,GROWTH,23,3,E-Commerce & Retail,0,47,MOBILE_ANDROID,8995.75,SMART_PAYLINK_1CLICK,1,9.6,3913.39
tx_rec_130671,cust_17893,mer_238,50049.52,UPI,HDFC Bank,BANK_SERVER_DOWN,TECHNICAL_TIMEOUT,1,39,4,MANDATE,520,VIP,21,0,E-Commerce & Retail,0,331,MOBILE_ANDROID,59284.86,SMART_PAYLINK_1CLICK,1,12.3,50049.52
tx_rec_130672,cust_10435,mer_124,6690.58,MANDATE,ICICI Bank,INSUFFICIENT_FUNDS,FINANCIAL_LIMIT,1,8,2,WALLET,13,STANDARD,15,3,E-Commerce & Retail,0,484,MOBILE_IOS,4504.76,INCENTIVIZED_DUNNING,1,37.5,6356.05
tx_rec_130673,cust_12395,mer_225,5453.23,CARD,State Bank of India,BANK_DECLINED,FINANCIAL_LIMIT,1,11,5,UPI,194,STANDARD,9,5,E-Commerce & Retail,0,61,DESKTOP,5882.92,TIMED_SMART_RETRY,1,238.5,5453.23
tx_rec_130674,cust_12850,mer_178,22717.69,UPI,State Bank of India,INSUFFICIENT_FUNDS,FINANCIAL_LIMIT,1,5,2,UPI,327,GROWTH,6,3,Quick Commerce & Food,0,237,MOBILE_ANDROID,13950.56,UPI_INTENT_FALLBACK,1,0.5,22717.69
tx_rec_130675,cust_14601,mer_146,1279.15,CARD,Kotak Mahindra Bank,CARD_DECLINED,FINANCIAL_LIMIT,1,7,3,UPI,131,STANDARD,17,0,Travel & Hospitality,0,254,MOBILE_ANDROID,1630.48,TIMED_SMART_RETRY,1,161.8,1279.15
tx_rec_130676,cust_15717,mer_236,25894.13,MANDATE,HDFC Bank,MANDATE_FAILED,MANDATE_ISSUE,1,14,3,UPI,34,GROWTH,18,2,SaaS & Cloud Services,0,78,MOBILE_ANDROID,19687.25,TIMED_SMART_RETRY,1,349.1,25894.13
tx_rec_130677,cust_15586,mer_185,9573.3,UPI,State Bank of India,CHECKOUT_ABANDONED,INTENT_ABANDONMENT,1,6,5,UPI,108,GROWTH,20,4,EdTech & Learning,1,16,MOBILE_ANDROID,3341.54,WHATSAPP_CONCIERGE,1,5.5,9573.3
tx_rec_130678,cust_14547,mer_148,5426.36,CARD,Bank of Baroda,CARD_DECLINED,FINANCIAL_LIMIT,1,10,3,CARD,140,STANDARD,3,1,EdTech & Learning,0,90,DESKTOP,4570.58,UPI_INTENT_FALLBACK,0,0.0,0.0
tx_rec_130679,cust_12025,mer_135,6936.96,MANDATE,Bank of Baroda,MANDATE_CANCELLED,MANDATE_ISSUE,3,10,4,MANDATE,11,STANDARD,11,2,EdTech & Learning,0,84,MOBILE_ANDROID,4935.73,TIMED_SMART_RETRY,0,0.0,0.0
tx_rec_130680,cust_10654,mer_197,72630.54,CARD,HDFC Bank,SESSION_TIMEOUT,INTENT_ABANDONMENT,1,37,2,CARD,15,VIP,10,1,Utilities & Telecom,1,69,MOBILE_ANDROID,59336.46,SMART_PAYLINK_1CLICK,1,3.4,72630.54
tx_rec_130681,cust_11781,mer_104,2080.45,UPI,ICICI Bank,UPI_PIN_FAILED,AUTHENTICATION,1,2,7,UPI,32,STANDARD,16,3,E-Commerce & Retail,0,390,MOBILE_ANDROID,5715.16,SMART_PAYLINK_1CLICK,0,0.0,0.0
tx_rec_130682,cust_12460,mer_198,6630.3,CARD,Axis Bank,CHECKOUT_ABANDONED,INTENT_ABANDONMENT,3,18,5,UPI,175,GROWTH,17,3,E-Commerce & Retail,1,79,MOBILE_ANDROID,7000.53,WHATSAPP_CONCIERGE,1,6.1,6630.3
tx_rec_130683,cust_14255,mer_244,9057.97,NET_BANKING,ICICI Bank,BANK_TIMEOUT,TECHNICAL_TIMEOUT,1,45,4,NET_BANKING,13,VIP,8,5,E-Commerce & Retail,0,153,MOBILE_ANDROID,25103.94,CARD_UPDATE_PROMPT,1,41.9,9057.97
tx_rec_130684,cust_13527,mer_147,24577.14,CARD,Axis Bank,BANK_DECLINED,FINANCIAL_LIMIT,1,14,4,CARD,16,GROWTH,10,5,E-Commerce & Retail,0,20,MOBILE_ANDROID,17596.97,UPI_INTENT_FALLBACK,1,0.5,24577.14
tx_rec_130685,cust_11839,mer_243,6912.74,CARD,IndusInd Bank,CARD_DECLINED,FINANCIAL_LIMIT,1,7,1,UPI,116,STANDARD,10,3,EdTech & Learning,0,58,MOBILE_ANDROID,5578.46,TIMED_SMART_RETRY,1,252.1,6912.74
tx_rec_130686,cust_16507,mer_166,6069.21,UPI,ICICI Bank,TRANSACTION_LIMIT,FINANCIAL_LIMIT,2,6,4,UPI,81,STANDARD,23,2,E-Commerce & Retail,0,96,MOBILE_ANDROID,2285.34,TIMED_SMART_RETRY,1,112.4,6069.21
tx_rec_130687,cust_12007,mer_228,102285.35,MANDATE,Bank of Baroda,MANDATE_FAILED,MANDATE_ISSUE,2,15,2,CARD,117,VIP,10,5,SaaS & Cloud Services,0,83,MOBILE_ANDROID,52730.38,WHATSAPP_CONCIERGE,1,5.7,102285.35
tx_rec_130688,cust_13091,mer_236,3377.37,NET_BANKING,Kotak Mahindra Bank,BANK_TIMEOUT,TECHNICAL_TIMEOUT,1,7,2,NET_BANKING,145,STANDARD,14,5,Travel & Hospitality,0,73,MOBILE_ANDROID,7883.46,SMART_PAYLINK_1CLICK,1,12.7,3377.37
tx_rec_130689,cust_11158,mer_109,6905.46,UPI,ICICI Bank,UPI_TIMEOUT,TECHNICAL_TIMEOUT,1,20,3,UPI,113,GROWTH,16,5,Travel & Hospitality,0,196,MOBILE_IOS,5957.62,TIMED_SMART_RETRY,1,359.7,6905.46
tx_rec_130690,cust_13734,mer_140,2240.18,UPI,HDFC Bank,CHECKOUT_ABANDONED,INTENT_ABANDONMENT,1,15,2,UPI,112,GROWTH,16,0,SaaS & Cloud Services,1,13,DESKTOP,4328.06,WHATSAPP_CONCIERGE,1,10.1,2240.18
tx_rec_130691,cust_12852,mer_220,26948.2,UPI,ICICI Bank,CHECKOUT_ABANDONED,INTENT_ABANDONMENT,1,16,6,CARD,420,GROWTH,16,1,Quick Commerce & Food,1,67,MOBILE_ANDROID,17095.24,SMART_PAYLINK_1CLICK,1,1.0,26948.2
tx_rec_130692,cust_15179,mer_126,11621.66,UPI,Axis Bank,UPI_PIN_FAILED,AUTHENTICATION,2,21,5,UPI,243,GROWTH,18,2,SaaS & Cloud Services,0,150,MOBILE_ANDROID,18302.4,WHATSAPP_CONCIERGE,1,7.6,11621.66
tx_rec_130693,cust_17989,mer_154,706.69,UPI,State Bank of India,INSUFFICIENT_FUNDS,FINANCIAL_LIMIT,2,10,6,CARD,72,STANDARD,6,3,SaaS & Cloud Services,0,32,MOBILE_ANDROID,575.79,TIMED_SMART_RETRY,1,317.6,706.69
tx_rec_130694,cust_16664,mer_198,8517.06,UPI,ICICI Bank,BANK_SERVER_DOWN,TECHNICAL_TIMEOUT,1,9,1,UPI,30,STANDARD,19,6,SaaS & Cloud Services,0,103,MOBILE_ANDROID,5078.48,UPI_INTENT_FALLBACK,0,0.0,0.0
tx_rec_130695,cust_12233,mer_175,3498.57,UPI,HDFC Bank,INSUFFICIENT_FUNDS,FINANCIAL_LIMIT,3,3,2,UPI,154,STANDARD,21,0,E-Commerce & Retail,0,241,DESKTOP,2093.11,UPI_INTENT_FALLBACK,1,1.0,3498.57
tx_rec_130696,cust_13448,mer_124,4940.21,CARD,Axis Bank,EXPIRED_CARD,INVALID_INSTRUMENT,1,6,2,CARD,22,STANDARD,17,6,Utilities & Telecom,0,170,MOBILE_IOS,6718.01,CARD_UPDATE_PROMPT,1,10.0,4940.21
tx_rec_130697,cust_11231,mer_116,4549.88,UPI,HDFC Bank,INSUFFICIENT_FUNDS,FINANCIAL_LIMIT,2,6,3,UPI,255,STANDARD,21,2,E-Commerce & Retail,0,42,MOBILE_ANDROID,6456.01,UPI_INTENT_FALLBACK,1,0.9,4549.88
tx_rec_130698,cust_15392,mer_205,92887.34,UPI,HDFC Bank,USER_CANCELLED,INTENT_ABANDONMENT,1,75,2,UPI,124,ENTERPRISE,17,2,Quick Commerce & Food,0,118,MOBILE_ANDROID,66110.69,TIMED_SMART_RETRY,1,282.8,92887.34
tx_rec_130699,cust_11155,mer_141,1149.43,UPI,Axis Bank,UPI_TIMEOUT,TECHNICAL_TIMEOUT,2,12,8,UPI,645,STANDARD,22,5,E-Commerce & Retail,0,374,MOBILE_IOS,1693.69,UPI_INTENT_FALLBACK,1,1.4,1149.43
tx_rec_130700,cust_10684,mer_213,4724.6,UPI,Axis Bank,INSUFFICIENT_FUNDS,FINANCIAL_LIMIT,1,13,4,UPI,440,STANDARD,21,0,E-Commerce & Retail,0,153,MOBILE_IOS,3048.28,UPI_INTENT_FALLBACK,1,1.7,4724.6
tx_rec_130701,cust_17450,mer_178,5134.75,UPI,HDFC Bank,UPI_TIMEOUT,TECHNICAL_TIMEOUT,2,5,4,UPI,430,STANDARD,8,1,SaaS & Cloud Services,0,234,MOBILE_ANDROID,6011.31,SMART_PAYLINK_1CLICK,1,6.1,5134.75
tx_rec_130702,cust_16613,mer_170,5355.73,UPI,Kotak Mahindra Bank,UPI_PIN_FAILED,AUTHENTICATION,1,8,2,UPI,81,STANDARD,11,5,E-Commerce & Retail,0,135,MOBILE_IOS,4235.43,SMART_PAYLINK_1CLICK,0,0.0,0.0
tx_rec_130703,cust_10842,mer_225,16753.34,UPI,State Bank of India,UPI_PIN_FAILED,AUTHENTICATION,1,55,3,UPI,240,VIP,9,6,E-Commerce & Retail,0,73,DESKTOP,20419.98,SMART_PAYLINK_1CLICK,1,2.2,16753.34
tx_rec_130704,cust_16140,mer_137,5024.06,UPI,Axis Bank,UPI_TIMEOUT,TECHNICAL_TIMEOUT,2,9,5,UPI,108,STANDARD,15,1,Travel & Hospitality,0,176,MOBILE_ANDROID,3663.83,UPI_INTENT_FALLBACK,1,6.0,5024.06
tx_rec_130705,cust_17396,mer_235,3454.66,UPI,HDFC Bank,BANK_SERVER_DOWN,TECHNICAL_TIMEOUT,1,6,3,UPI,207,STANDARD,13,6,Travel & Hospitality,0,469,MOBILE_ANDROID,2272.28,SMART_PAYLINK_1CLICK,1,4.9,3454.66
tx_rec_130706,cust_17111,mer_221,12183.65,UPI,Punjab National Bank,BANK_SERVER_DOWN,TECHNICAL_TIMEOUT,3,6,3,UPI,322,GROWTH,8,3,Travel & Hospitality,0,131,DESKTOP,8883.24,UPI_INTENT_FALLBACK,1,6.6,12183.65
tx_rec_130707,cust_12905,mer_168,14602.16,UPI,Axis Bank,USER_CANCELLED,INTENT_ABANDONMENT,1,13,6,UPI,494,GROWTH,18,3,SaaS & Cloud Services,0,594,MOBILE_IOS,9662.2,TIMED_SMART_RETRY,1,218.6,14602.16
tx_rec_130708,cust_15464,mer_135,1151.15,UPI,State Bank of India,USER_CANCELLED,INTENT_ABANDONMENT,1,10,5,UPI,282,STANDARD,15,6,Travel & Hospitality,0,393,MOBILE_ANDROID,1790.71,SMART_PAYLINK_1CLICK,0,0.0,0.0
tx_rec_130709,cust_13676,mer_247,3125.83,UPI,HDFC Bank,INSUFFICIENT_FUNDS,FINANCIAL_LIMIT,1,6,4,UPI,49,GROWTH,10,3,EdTech & Learning,0,196,MOBILE_ANDROID,12456.04,UPI_INTENT_FALLBACK,1,1.0,3125.83
tx_rec_130710,cust_13122,mer_188,7634.98,UPI,ICICI Bank,UPI_TIMEOUT,TECHNICAL_TIMEOUT,1,14,8,UPI,16,STANDARD,21,1,SaaS & Cloud Services,0,205,MOBILE_IOS,6267.26,UPI_INTENT_FALLBACK,1,1.6,7634.98
tx_rec_130711,cust_16764,mer_184,18934.29,UPI,Axis Bank,UPI_TIMEOUT,TECHNICAL_TIMEOUT,2,23,1,CARD,195,GROWTH,21,0,Utilities & Telecom,0,48,MOBILE_ANDROID,19255.69,SMART_PAYLINK_1CLICK,1,14.3,18934.29
tx_rec_130712,cust_11974,mer_132,23773.8,UPI,ICICI Bank,UPI_PIN_FAILED,AUTHENTICATION,1,13,7,CARD,130,GROWTH,17,2,SaaS & Cloud Services,0,110,MOBILE_IOS,15106.01,SMART_PAYLINK_1CLICK,1,2.9,23773.8
tx_rec_130713,cust_17476,mer_139,24006.23,CARD,State Bank of India,OTP_FAILED,AUTHENTICATION,2,12,4,CARD,172,GROWTH,17,4,E-Commerce & Retail,0,61,MOBILE_IOS,17901.53,SMART_PAYLINK_1CLICK,1,3.3,24006.23
tx_rec_130714,cust_17606,mer_234,5850.6,CARD,State Bank of India,BANK_DECLINED,FINANCIAL_LIMIT,1,11,1,CARD,346,STANDARD,3,6,EdTech & Learning,0,152,DESKTOP,7334.87,TIMED_SMART_RETRY,1,344.6,5850.6
tx_rec_130715,cust_12580,mer_245,6962.53,UPI,HDFC Bank,BANK_SERVER_DOWN,TECHNICAL_TIMEOUT,1,9,7,CARD,43,STANDARD,9,0,Utilities & Telecom,0,57,MOBILE_IOS,5723.32,UPI_INTENT_FALLBACK,0,0.0,0.0
tx_rec_130716,cust_14784,mer_225,4823.85,UPI,HDFC Bank,UPI_TIMEOUT,TECHNICAL_TIMEOUT,1,14,3,UPI,316,STANDARD,9,5,EdTech & Learning,0,441,MOBILE_ANDROID,3041.95,SMART_PAYLINK_1CLICK,1,4.0,4823.85
tx_rec_130717,cust_17138,mer_242,2660.36,CARD,HDFC Bank,CHECKOUT_ABANDONED,INTENT_ABANDONMENT,2,8,3,CARD,5,STANDARD,0,1,SaaS & Cloud Services,1,113,MOBILE_IOS,5603.03,WHATSAPP_CONCIERGE,1,2.0,2660.36
tx_rec_130718,cust_10716,mer_160,1295.1,CARD,Axis Bank,EXPIRED_CARD,INVALID_INSTRUMENT,2,8,7,CARD,572,STANDARD,18,5,SaaS & Cloud Services,0,70,MOBILE_ANDROID,2153.35,SMART_PAYLINK_1CLICK,1,9.5,1295.1
tx_rec_130719,cust_15007,mer_173,4236.75,UPI,Axis Bank,UPI_TIMEOUT,TECHNICAL_TIMEOUT,1,4,4,UPI,634,STANDARD,20,4,SaaS & Cloud Services,0,24,MOBILE_ANDROID,4742.36,SMART_PAYLINK_1CLICK,1,1.0,4236.75
tx_rec_130720,cust_12335,mer_146,3807.52,CARD,IndusInd Bank,OTP_FAILED,AUTHENTICATION,1,11,3,CARD,495,STANDARD,12,1,SaaS & Cloud Services,0,40,MOBILE_ANDROID,6330.0,SMART_PAYLINK_1CLICK,1,1.0,3807.52
tx_rec_130721,cust_14714,mer_224,5851.79,UPI,State Bank of India,BANK_SERVER_DOWN,TECHNICAL_TIMEOUT,1,3,3,UPI,94,STANDARD,17,1,E-Commerce & Retail,0,165,MOBILE_IOS,3170.31,UPI_INTENT_FALLBACK,1,5.8,5851.79
tx_rec_130722,cust_12293,mer_146,17179.03,WALLET,Axis Bank,USER_CANCELLED,INTENT_ABANDONMENT,2,48,2,CARD,177,VIP,1,5,E-Commerce & Retail,0,141,MOBILE_ANDROID,10736.19,INCENTIVIZED_DUNNING,1,10.0,16320.08
tx_rec_130723,cust_13899,mer_242,36401.66,CARD,State Bank of India,OTP_FAILED,AUTHENTICATION,2,7,1,CARD,32,GROWTH,12,2,Utilities & Telecom,0,127,MOBILE_ANDROID,11150.89,SMART_PAYLINK_1CLICK,1,2.4,36401.66
tx_rec_130724,cust_13747,mer_238,17562.57,UPI,Axis Bank,INSUFFICIENT_FUNDS,FINANCIAL_LIMIT,1,35,5,UPI,137,VIP,10,4,Utilities & Telecom,0,315,MOBILE_ANDROID,17190.99,TIMED_SMART_RETRY,1,344.4,17562.57
tx_rec_130725,cust_12813,mer_107,2103.93,UPI,Bank of Baroda,UPI_TIMEOUT,TECHNICAL_TIMEOUT,1,13,3,CARD,15,STANDARD,12,1,Quick Commerce & Food,0,37,DESKTOP,1382.57,TIMED_SMART_RETRY,0,0.0,0.0
tx_rec_130726,cust_11912,mer_245,12552.79,UPI,Axis Bank,BANK_SERVER_DOWN,TECHNICAL_TIMEOUT,1,10,8,UPI,371,STANDARD,15,5,E-Commerce & Retail,0,28,MOBILE_ANDROID,5840.48,UPI_INTENT_FALLBACK,1,0.5,12552.79
tx_rec_130727,cust_10466,mer_222,460.28,MANDATE,State Bank of India,MANDATE_CANCELLED,MANDATE_ISSUE,2,3,1,MANDATE,17,STANDARD,0,2,E-Commerce & Retail,0,54,MOBILE_IOS,517.38,CARD_UPDATE_PROMPT,0,0.0,0.0
tx_rec_130728,cust_11528,mer_183,1749.32,UPI,ICICI Bank,BANK_SERVER_DOWN,TECHNICAL_TIMEOUT,1,1,8,UPI,998,STANDARD,18,5,E-Commerce & Retail,0,194,MOBILE_ANDROID,1275.34,SMART_PAYLINK_1CLICK,1,8.5,1749.32
tx_rec_130729,cust_10471,mer_171,4182.98,UPI,Federal Bank,UPI_TIMEOUT,TECHNICAL_TIMEOUT,1,10,6,UPI,15,STANDARD,10,4,SaaS & Cloud Services,0,266,MOBILE_ANDROID,4254.68,UPI_INTENT_FALLBACK,1,4.5,4182.98
tx_rec_130730,cust_14532,mer_108,13816.16,UPI,HDFC Bank,USER_CANCELLED,INTENT_ABANDONMENT,1,14,7,UPI,446,GROWTH,16,3,SaaS & Cloud Services,0,58,MOBILE_ANDROID,18956.82,TIMED_SMART_RETRY,1,221.9,13816.16
tx_rec_130731,cust_15987,mer_220,16887.38,UPI,State Bank of India,UPI_TIMEOUT,TECHNICAL_TIMEOUT,1,12,7,UPI,17,STANDARD,14,5,SaaS & Cloud Services,0,38,DESKTOP,6360.92,UPI_INTENT_FALLBACK,1,1.7,16887.38
tx_rec_130732,cust_11541,mer_101,67696.96,CARD,HDFC Bank,CARD_DECLINED,FINANCIAL_LIMIT,1,53,5,UPI,421,VIP,18,0,SaaS & Cloud Services,0,93,TABLET,53211.53,INCENTIVIZED_DUNNING,1,22.8,64312.11
tx_rec_130733,cust_11950,mer_107,59857.11,UPI,Axis Bank,BANK_SERVER_DOWN,TECHNICAL_TIMEOUT,1,32,4,UPI,154,VIP,14,0,SaaS & Cloud Services,0,43,MOBILE_ANDROID,52674.03,SMART_PAYLINK_1CLICK,1,39.5,59857.11
tx_rec_130734,cust_13243,mer_247,11342.56,UPI,Axis Bank,CHECKOUT_ABANDONED,INTENT_ABANDONMENT,1,8,6,UPI,135,STANDARD,14,0,SaaS & Cloud Services,1,92,MOBILE_ANDROID,6878.8,INCENTIVIZED_DUNNING,1,10.0,10775.43
tx_rec_130735,cust_11541,mer_145,46544.08,UPI,HDFC Bank,TRANSACTION_LIMIT,FINANCIAL_LIMIT,1,53,5,UPI,421,VIP,14,4,Utilities & Telecom,0,32,MOBILE_ANDROID,53211.53,INCENTIVIZED_DUNNING,1,15.5,44216.88
tx_rec_130736,cust_12173,mer_170,47476.66,NET_BANKING,Axis Bank,BANK_TIMEOUT,TECHNICAL_TIMEOUT,1,27,3,UPI,381,VIP,9,2,SaaS & Cloud Services,0,186,MOBILE_ANDROID,51669.57,INCENTIVIZED_DUNNING,1,37.0,45102.83
tx_rec_130737,cust_13935,mer_114,2008.99,CARD,State Bank of India,OTP_FAILED,AUTHENTICATION,1,1,7,UPI,34,STANDARD,1,2,Travel & Hospitality,0,104,DESKTOP,811.51,SMART_PAYLINK_1CLICK,0,0.0,0.0
tx_rec_130738,cust_10792,mer_205,13518.01,UPI,HDFC Bank,SESSION_TIMEOUT,INTENT_ABANDONMENT,3,7,7,UPI,34,GROWTH,9,2,Travel & Hospitality,1,26,MOBILE_ANDROID,17939.08,SMART_PAYLINK_1CLICK,0,0.0,0.0
tx_rec_130739,cust_10408,mer_205,13678.61,UPI,HDFC Bank,UPI_TIMEOUT,TECHNICAL_TIMEOUT,1,23,7,CARD,179,GROWTH,16,1,Utilities & Telecom,0,87,MOBILE_ANDROID,12055.49,TIMED_SMART_RETRY,0,0.0,0.0
tx_rec_130740,cust_11369,mer_193,4362.29,UPI,Punjab National Bank,TRANSACTION_LIMIT,FINANCIAL_LIMIT,2,1,9,UPI,406,STANDARD,12,3,E-Commerce & Retail,0,50,MOBILE_IOS,5645.18,TIMED_SMART_RETRY,1,230.4,4362.29
tx_rec_130741,cust_14558,mer_136,12714.61,UPI,State Bank of India,BANK_SERVER_DOWN,TECHNICAL_TIMEOUT,1,20,5,UPI,33,GROWTH,16,0,E-Commerce & Retail,0,132,MOBILE_ANDROID,11048.79,UPI_INTENT_FALLBACK,1,0.9,12714.61
tx_rec_130742,cust_13321,mer_249,6797.61,CARD,State Bank of India,BANK_DECLINED,FINANCIAL_LIMIT,1,10,5,UPI,92,STANDARD,10,1,E-Commerce & Retail,0,159,DESKTOP,7322.82,UPI_INTENT_FALLBACK,1,4.6,6797.61
tx_rec_130743,cust_15881,mer_240,2209.74,UPI,ICICI Bank,UPI_PIN_FAILED,AUTHENTICATION,1,12,8,UPI,131,STANDARD,19,1,SaaS & Cloud Services,0,420,DESKTOP,3334.99,SMART_PAYLINK_1CLICK,1,4.4,2209.74
tx_rec_130744,cust_13769,mer_188,14637.97,NET_BANKING,HDFC Bank,AUTHENTICATION_FAILED,AUTHENTICATION,1,42,1,NET_BANKING,175,VIP,10,1,Quick Commerce & Food,0,140,MOBILE_ANDROID,34072.32,SMART_PAYLINK_1CLICK,1,2.9,14637.97
tx_rec_130745,cust_10008,mer_243,3203.9,WALLET,ICICI Bank,USER_CANCELLED,INTENT_ABANDONMENT,1,10,4,CARD,68,STANDARD,20,5,E-Commerce & Retail,0,28,MOBILE_ANDROID,4400.51,TIMED_SMART_RETRY,1,293.4,3203.9
tx_rec_130746,cust_12311,mer_199,4729.95,CARD,Bank of Baroda,CARD_DECLINED,FINANCIAL_LIMIT,1,26,7,CARD,93,GROWTH,10,0,E-Commerce & Retail,0,93,MOBILE_ANDROID,10323.9,TIMED_SMART_RETRY,1,253.7,4729.95
tx_rec_130747,cust_11000,mer_132,95215.65,UPI,State Bank of India,UPI_PIN_FAILED,AUTHENTICATION,1,41,7,UPI,70,ENTERPRISE,11,6,EdTech & Learning,0,224,MOBILE_ANDROID,90761.75,WHATSAPP_CONCIERGE,0,0.0,0.0
tx_rec_130748,cust_11301,mer_142,7958.59,UPI,State Bank of India,BANK_SERVER_DOWN,TECHNICAL_TIMEOUT,1,5,4,UPI,8,GROWTH,14,5,E-Commerce & Retail,0,242,MOBILE_ANDROID,19733.47,UPI_INTENT_FALLBACK,1,0.8,7958.59
tx_rec_130749,cust_11627,mer_247,1748.94,CARD,HDFC Bank,CARD_DECLINED,FINANCIAL_LIMIT,1,6,4,CARD,408,STANDARD,22,2,E-Commerce & Retail,0,203,MOBILE_ANDROID,933.41,TIMED_SMART_RETRY,1,186.4,1748.94
tx_rec_130750,cust_15314,mer_231,3424.31,NET_BANKING,Federal Bank,USER_CANCELLED,INTENT_ABANDONMENT,3,8,6,CARD,296,STANDARD,14,3,Quick Commerce & Food,0,312,MOBILE_IOS,2570.92,WHATSAPP_CONCIERGE,0,0.0,0.0
